User-ID;first_name;last_name;Location;Age
6007;Odis;McClure;ajax, ontario, canada;
6018;Kellee;O'Hara;chapel hill, north carolina, usa;38.0
6022;Eliseo;Wiza;baton rouge, louisiana, usa;18.0
6026;Willodean;Cassin;bangor, maine, usa;
6069;Yvette;Swaniawski;frederick, maryland, usa;
6073;Florance;Ebert;houston, texas, usa;28.0
6081;Valentine;Okuneva;bellingham, washington, usa;
6095;Thu;Wilderman;elmore city, oklahoma, usa;19.0
6102;Richie;Ritchie;jamaica, , usa;28.0
6107;Maria;Fay;haltern am see, nordrhein-westfalen, germany;32.0
6120;Hugh;Wolf;elizabethtown, kentucky, usa;36.0
6135;Kylee;Casper;littleton, colorado, usa;
6140;Debra;Hoeger;n/a, ontario, canada;26.0
6217;Oscar;Rempel;eugene, oregon, usa;
6238;Jordon;Mueller;silsden, keighley, west yorkshire, united kingdom;38.0
6242;Jules;Walker;calgary, alberta, canada;
6247;Hilton;Hayes;memphis, tennessee, usa;26.0
6251;Tyree;Schneider;wahiawa, hawaii, usa;32.0
6254;Casimira;Kris;enfield, connecticut, usa;
6280;Ruth;Stroman;a coruña, , spain;46.0
6306;Raymond;Kihn;charleston, west virginia, usa;60.0
6318;Jeremy;Wintheiser;ann arbor, michigan, usa;24.0
6323;Henry;Hilpert;wilmington, north carolina, usa;35.0
6330;Leeanne;Nienow;letchworth garden city, england,;37.0
6333;Donnette;Quigley;san jose, california, usa;45.0
6336;Ashley;Leffler;almonte, ontario, canada;41.0
6339;Eboni;Medhurst;christchurch, n/a, new zealand;16.0
6345;Valeria;Toy;lake geneva, wisconsin, usa;29.0
6366;Chang;Halvorson;madrid, madrid, spain;20.0
6368;Nestor;Medhurst;spartanburg, south carolina, usa;26.0
6394;Luigi;Predovic;mill creek, washington, usa;43.0
6401;Vannessa;Green;aloha, oregon, usa;
6424;Galen;Cronin;huntsburg, ohio, usa;
6431;Anissa;Dicki;wylie, texas, usa;30.0
6472;Peg;Doyle;waldorf, maryland, usa;31.0
6501;Sonny;Tremblay;monterey, california, usa;25.0
6505;Jaquelyn;Collier;topeka, kansas, usa;56.0
6507;Ruben;Cole;san sebastián, guipúzcoa, spain;26.0
6535;Paul;Kuhic;lisbon, lisbon, portugal;26.0
6537;Cherise;Morissette;norfolk, ,;28.0
6543;Bert;Bergnaum;strafford, missouri, usa;34.0
6563;Karmen;Haley;burien, washington, usa;31.0
6564;Towanda;Kiehn;lisboa, estremadura, portugal;37.0
6566;Claudio;Blanda;port angeles, washington, usa;
6575;Rosalee;Kassulke;seattle, washington, usa;
6577;Tempie;Gleichner;coral springs, florida, usa;62.0
6604;Katrice;Vandervort;vallejo, california, usa;48.0
6611;Bebe;Parker;oradea, n/a, romania;22.0
6637;Brandon;O'Reilly;las vegas, nevada, usa;30.0
6670;Nevada;Kemmer;union, new jersey, usa;54.0
6671;Imelda;Fahey;altoona, wisconsin, usa;54.0
6679;Reid;Cartwright;myrtle beach, south carolina, usa;
6680;Sima;Beer;walled lake, michigan, usa;17.0
6689;Dawn;Reilly;east lansing, michigan, usa;
6698;Erin;Will;orlando, florida, usa;20.0
6704;Ariel;Jenkins;san francisco, california, usa;32.0
6731;Portia;Rosenbaum;buford, georgia, usa;29.0
6772;Hong;Kunde;calgary, ,;
6778;Booker;Funk;addison, texas, usa;
6789;Gene;Bogisich;boise, idaho, usa;
6795;Julio;King;portland, oregon, usa;31.0
6796;Carmella;Kihn;chesapeake, virginia, usa;21.0
6815;Eusebio;Rohan;indianapolis, indiana, usa;24.0
6854;Angelika;Altenwerth;fort pierce, florida, usa;
6866;Bettyann;Walker;paris, ile de france, france;51.0
6867;Stacy;Turcotte;wellfleet, massachusetts, usa;23.0
6871;Stephen;Weissnat;raleigh, north carolina, usa;28.0
6900;Irvin;Raynor;sunnyvale, california, usa;25.0
6906;Karine;Stokes;cedar rapids, iowa, usa;63.0
6910;Jeromy;Ruecker;bothell, washington, usa;
6912;Easter;Quitzon;reston, virginia, usa;
6958;Jermaine;Corwin;durham, north carolina, usa;
6975;Marquis;Funk;victoria, british columbia, canada;
7050;Candida;Hickle;westbank, british columbia, canada;
7056;Micha;Dicki;pickering, ontario, canada;31.0
7078;Quinton;Sawayn;brookline, new hampshire, usa;
7079;Kurtis;Schuppe;aurora, ontario, canada;
7082;Toby;Runolfsson;carlisle, pennsylvania, usa;
7105;Sondra;Rodriguez;chertsey, england, united kingdom;
7112;Olin;Windler;bakum, niedersachsen, germany;0.0
7125;Yolonda;Connelly;apo, ae, usa;28.0
7134;Lacy;Hane;bothell, washington, usa;23.0
7158;Shawnee;Sanford;omaha, nebraska, usa;30.0
7194;Quentin;Wolf;richmond, virginia, usa;25.0
7210;Shiloh;Kerluke;rothesay, new brunswick, canada;
7228;Truman;Kuvalis;redondo beach, california, usa;
7246;Jaquelyn;Stoltenberg;st. louis, missouri, usa;45.0
7253;Enrique;Mraz;augusta, georgia, usa;32.0
7266;Abel;Konopelski;niagara falls, new york, usa;
7283;Nolan;Swaniawski;saint marys, georgia, usa;30.0
7286;Sherlene;Lindgren;pasco, washington, usa;28.0
7301;Ji;Daniel;worcester, massachusetts, usa;25.0
7306;Macie;Quigley;carpinteria, california, usa;29.0
7316;Freddie;Beatty;coralville, iowa, usa;
7318;Lita;Quigley;muskegon, michigan, usa;34.0
7319;Nida;Bradtke;pittsburgh, pennsylvania, usa;23.0
7338;Kina;Tromp;roswell, georgia, usa;33.0
7341;Kris;Dibbert;half moon bay, california, usa;
7346;Jovita;Kilback;sunnyvale, california, usa;49.0
7352;Ayanna;Sauer;houston, texas, usa;53.0
7364;Dwana;Koss;ithaca, new york, usa;26.0
7378;Anneliese;Denesik;santa cruz, california, usa;
7404;Lashunda;Macejkovic;cambridge, massachusetts, usa;
7409;Doyle;Klein;west vancouver, british columbia, canada;
7424;Shawnda;Halvorson;brooklyn, new york, usa;32.0
7426;Wilton;Considine;la, california, usa;
7509;Clinton;McGlynn;manhattan beach, california, usa;
7515;Adah;Mitchell;canberra, australian capital territory, australia;45.0
7523;Leon;Ferry;st. louis, missouri, usa;35.0
7528;Carmen;Orn;arlington heights, illinois, usa;
7569;Bobby;Cremin;tulsa, , usa;22.0
7620;Alton;Pfannerstill;knoxville, tennessee, usa;21.0
7651;Ethelyn;Blick;olive branch, mississippi, usa;21.0
7721;Collene;Raynor;adelaide, south australia, australia;
7736;Monserrate;Mosciski;richmond, california, usa;
7769;Ron;Runolfsdottir;washington, dc, usa;30.0
7809;Kyra;Huel;seattle, washington, usa;
7841;Ignacio;Gutmann;salt lake city, utah, usa;
7856;Janeen;Funk;drachten, friesland, netherlands;
7860;Wilmer;Marvin;northfield, massachusetts, usa;
7864;Cathrine;Deckow;klang, selangor, malaysia;17.0
7874;Oscar;O'Conner;damascus, maryland, usa;25.0
7887;Madalene;Lindgren;altoona, pennsylvania, usa;23.0
7890;Carlos;Braun;newport coast, california, usa;
7904;Winford;Walsh;st. augustin, nordrhein-westfalen, germany;26.0
7913;Jenell;Koelpin;mission hills, california, usa;43.0
7915;Delbert;Mertz;st. paul, minnesota, usa;
7941;Glen;Paucek;carmel, california, usa;
7954;Hayden;Wolf;rockford, michigan, usa;
7958;Nita;Torp;oeiras, lisbon, portugal;27.0
8006;Katerine;Jacobs;milton, massachusetts, usa;34.0
8019;Jone;Hegmann;toronto, ontario, canada;
8040;Frederic;Fritsch;raleigh, north carolina, usa;
8053;Tommye;Effertz;reno, nevada, usa;
8054;Anna;Hilll;reno, nevada, usa;
8066;Chieko;Flatley;chicago, illinois, usa;
8067;Alpha;Tremblay;owings mills, maryland, usa;26.0
8073;Brandi;Marquardt;niles, michigan, usa;50.0
8115;Alonzo;Morar;santa rosa, california, usa;
8141;Bell;Koss;claremont, california, usa;
8167;Ricky;Daniel;cambridge, ,;39.0
8185;Emery;Schmitt;plattsburgh, new york, usa;
8186;Eldridge;Bartell;baltimore, maryland, usa;33.0
8188;Summer;Hahn;san francisco, california, usa;
8219;Bell;Ryan;san francisco, california, usa;25.0
8220;Bruce;Turcotte;cleveland, tennessee, usa;34.0
8234;Chance;Nikolaus;colorado springs, colorado, usa;44.0
8238;Odis;Halvorson;ambridge, pennsylvania, usa;31.0
8240;Yessenia;Harber;lawrenceburg, indiana, usa;50.0
8245;Buster;Powlowski;torrance, california, usa;31.0
8248;Ramiro;Jacobson;hockessin, delaware, usa;
8250;Corey;Boyer;carrollton, texas, usa;34.0
8253;Dong;Pacocha;tulsa, oklahoma, usa;26.0
8255;Gerald;Feest;savage, minnesota, usa;47.0
8263;Son;Cummerata;philadelphia, pennsylvania, usa;
8268;Jeffry;Kunde;dallas, texas, usa;35.0
8313;Julissa;Champlin;warrenville, illinois, usa;36.0
8314;Linette;Gottlieb;newark, california, usa;36.0
8317;Leon;Schaefer;mojave desert, california, usa;
8323;Shayne;Wyman;roy, utah, usa;48.0
8361;Bertie;Hartmann;melbourne, victoria, australia;23.0
8362;Alise;Crist;los angeles, california, usa;28.0
8375;Loris;Welch;lisbon, lisbon, portugal;
8453;Kareem;Goyette;berkeley, california, usa;47.0
8454;Coralie;Kris;auburndale, massachusetts, usa;
8487;Misty;Reichel;carrollton, texas, usa;30.0
8509;Stewart;Ruecker;okemos, michigan, usa;
8529;Fausto;Becker;logroño, la rioja, spain;
8570;Chasidy;Cole;rochester, new york, usa;23.0
8660;Romana;Zboncak;innsbruck, tirol, austria;25.0
8674;Arminda;Bartell;singapore, n/a, singapore;29.0
8680;Enoch;Goldner;st. charles county, missouri, usa;2.0
8681;Marlys;Spencer;orlando, florida, usa;34.0
8682;David;Corkery;quetzaltenango, western highlands, guatemala;
8685;Tad;Waelchi;marietta, georgia, usa;32.0
8720;Renetta;Mitchell;anchorage, alaska, usa;31.0
8734;Lynelle;Sanford;chula vista, california, usa;
8772;Alexia;Grant;halifax, nova scotia, canada;26.0
8780;Cristin;Spencer;santa cruz, california, usa;
8782;Denny;Casper;calgary, alberta, canada;239.0
8801;Taylor;Emard;san francisco, california, usa;24.0
8840;Carlo;Dietrich;sidney, british columbia, canada;
8856;Thurman;Simonis;forestville, california, usa;31.0
8858;Zachery;Heaney;hamburg, hamburg, germany;33.0
8860;Bryan;Okuneva;lubbock, texas, usa;23.0
8864;Lorean;Mraz;st petersburg, florida, usa;26.0
8870;Cornelia;Leffler;austin, texas, usa;45.0
8872;Jarrett;Welch;athens, georgia, usa;65.0
8890;Christin;Tillman;paris, ile-de-france, france;47.0
8936;Kelsi;Schmitt;elizabeth city, north carolina, usa;18.0
8937;Gertrudis;Larkin;murphysboro, ,;37.0
8971;Edwin;Tromp;berlin, berlin, germany;27.0
9029;Bruno;Smith;gavà, barcelona, spain;
9034;Tomeka;Lubowitz;santiago, region metropolitana, chile;
9080;Annett;Hahn;campinas, sao paulo, brazil;20.0
9083;Rae;Hettinger;mercer island, washington, usa;
9094;Treva;Herzog;albuquerque, new mexico, usa;14.0
9138;Jackie;Goyette;darien, connecticut, usa;
9140;Benton;Haag;grand junction, colorado, usa;25.0
9141;Shon;Bartoletti;durango, colorado, usa;65.0
9174;Derick;Bayer;denver, colorado, usa;37.0
9177;Lawana;Ziemann;leicester, leicestershire, united kingdom;26.0
9203;Katlyn;Marquardt;great bend, kansas, usa;69.0
9221;Sally;Dickens;boise, idaho, usa;49.0
9224;Candie;Mills;woodbridge, suffolk, united kingdom;
9226;Tijuana;Heaney;kapolei, hawaii, usa;27.0
9227;Eldon;Renner;glendora, california, usa;24.0
9244;Candyce;Kessler;griesstätt, bayern, germany;
9260;Charlene;Kerluke;hannover, niedersachsen, germany;34.0
9290;Kendall;Boyer;new orleans, louisiana, usa;52.0
9340;Benito;Littel;oak park, illinois, usa;35.0
9343;Rusty;Lockman;fredericton, new brunswick, canada;
9354;Jeremy;Lind;albuquerque, new mexico, usa;30.0
9357;Gustavo;Hahn;quechee, vermont, usa;
9373;Leonia;Fisher;banks, alabama, usa;40.0
9381;Cletus;Abshire;bagshot, surrey, united kingdom;
9391;Carmine;O'Hara;daly city, california, usa;
9406;Abdul;Shields;nederland, colorado, usa;
9408;Liz;Rolfson;waipahu, hawaii, usa;34.0
9414;Kimiko;Wilkinson;ipswich, suffolk, united kingdom;37.0
9417;Shawna;Kertzmann;whitby, ontario, canada;26.0
9419;Mammie;Prosacco;somewhere, texas, usa;
9432;Ahmed;Schmeler;metz, lorraine, france;24.0
9454;Dan;Cruickshank;reno, nevada, usa;
9484;Gala;Senger;st. catharines, ontario, canada;
9486;Zina;Ernser;east windsor, new jersey, usa;46.0
9525;Tyson;Heathcote;woodbridge, new jersey, usa;15.0
9528;Cecile;Kemmer;gilbert, arizona, usa;17.0
9571;Sean;Gorczany;reinbek, schleswig-holstein, germany;27.0
9574;Magali;Medhurst;lansing, michigan, usa;33.0
9582;Pat;Reichel;creve coeur, missouri, usa;40.0
9613;Jong;Dach;collings lakes, new jersey, usa;34.0
9642;Coral;Hamill;forster-tuncurry, new south wales, australia;14.0
9652;Melanie;Carroll;saint petersburg, florida, usa;34.0
9660;Bryant;Nicolas;albuquerque, new mexico, usa;35.0
9718;Hilario;Erdman;brooklyn, new york, usa;35.0
9721;Joel;Hudson;san dimas, california, usa;47.0
9735;Deloise;Feeney;new freedom, pennsylvania, usa;16.0
9747;Stuart;Gottlieb;o`fallon, missouri, usa;
9825;Kayce;Howell;grand rapids, ,;
9856;Zola;Koch;glendale, colorado, usa;22.0
9863;Tom;Marquardt;sussex, new brunswick, canada;
9876;Tanner;Ryan;forest hills, new york, usa;
9896;Dreama;Welch;gibbon, nebraska, usa;
9905;Vilma;Feil;kenner, louisiana, usa;
9908;Rickie;Berge;woodstock, georgia, usa;36.0
9979;Carlie;Langworth;brampton, ontario, canada;
9991;Tory;Feeney;la mesa, california, usa;43.0
10005;Rogelio;Orn;fullerton, california, usa;25.0
10030;Larry;Carroll;pittsburgh, pennsylvania, usa;66.0
10047;Gale;Welch;big lake, minnesota, usa;20.0
10090;Joan;Willms;los angeles, california, usa;26.0
10112;Clemmie;Schamberger;spokane, washington, usa;26.0
10118;Drew;Cartwright;minneapolis, minnesota, usa;44.0
10134;Gil;Upton;herkimer, new york, usa;19.0
10161;Rosa;Frami;bellingham, washington, usa;
10164;Layla;Kuhlman;mccomb, mississippi, usa;34.0
10199;Dwain;Goodwin;eltham, victoria, australia;17.0
10215;Edgar;Sauer;edinburgh, scotland, united kingdom;34.0
10239;Edgar;Legros;ocala, florida, usa;31.0
10313;Lesa;Dibbert;bynum, north carolina, usa;37.0
10314;Bea;Hoeger;beaverton, oregon, usa;
10315;Hector;Williamson;calgary, alberta, canada;18.0
10338;Garry;O'Hara;azusa, california, usa;15.0
10339;Leda;Hayes;twinsburg, ohio, usa;
10354;Benito;Zulauf;martinsburg, west virginia, usa;15.0
10441;Xiomara;Effertz;springfield, ,;
10447;Raymond;Greenholt;chicago, illinois, usa;
10461;Earleen;Fisher;houston, texas, usa;
10470;Leroy;Nitzsche;salem, virginia, usa;
10494;Zack;Mann;phoenix, arizona, usa;25.0
10532;Fermin;Lang;shipley, west yorkshire, united kingdom;29.0
10560;Herbert;Goodwin;chicago, illinois, usa;27.0
10570;Kendrick;Hilpert;singapore, n/a, singapore;
10590;Curt;Kohler;shah alam, selangor, malaysia;22.0
10596;Sidney;Gislason;nanaimo, british columbia, canada;43.0
10607;Van;O'Kon;plattsburgh, new york, usa;60.0
10649;Wilton;Leannon;buenos aires, buenos aires, argentina;27.0
10654;Miguelina;Gorczany;queenstown, otago, new zealand;16.0
10681;Humberto;Walter;xxxxxx, xxxxxx, netherlands;
10697;Millie;Dietrich;lexington, kentucky, usa;20.0
10699;Jeanette;Jacobs;victoria, british columbia, canada;
10730;Dortha;Russel;los angeles, california, usa;26.0
10819;Malik;Satterfield;richmond, kentucky, usa;27.0
10829;Britta;Jast;oshkosh, wisconsin, usa;38.0
10921;Mark;Gorczany;middleburg, florida, usa;65.0
10924;Ali;O'Conner;silver lake, missouri, usa;20.0
10949;James;Hagenes;columbia, tennessee, usa;
10951;Tracy;Robel;cape canaveral, florida, usa;62.0
10959;Alphonso;Hand;romulus, mi, michigan, usa;57.0
11036;Porter;Koss;portland, oregon, usa;
11053;Elvis;Schinner;kuala lumpur, n/a, malaysia;
11065;Maximo;Hodkiewicz;columbia, missouri, usa;46.0
11104;Earl;Mitchell;wyncote, pennsylvania, usa;
11120;Merry;Kuhlman;kerava, uusimaa, finland;58.0
11124;Gita;Hartmann;union city, new jersey, usa;30.0
11155;Laureen;Marquardt;richardson, texas, usa;27.0
11187;Desmond;Klocko;clearwater, florida, usa;60.0
11206;Derek;Brakus;paris, tennessee, usa;62.0
11224;Rupert;Frami;tumwater, washington, usa;51.0
11245;Horace;Wilkinson;scarborough, ontario, canada;
11271;Loren;Haley;edison, new jersey, usa;
11283;Hal;Cassin;naples, maine, usa;
11285;Terry;Halvorson;kamloops, british columbia, canada;32.0
11315;Glenda;Schaden;doonside, new south wales, australia;
11348;Bonnie;Sanford;greenwood, south carolina, usa;
11358;Kamala;Grant;london, england, united kingdom;
11362;Lupe;Toy;brighton, ontario, canada;
11400;Wendell;Schaefer;ottawa, ontario, canada;49.0
11404;Bernardo;Jacobi;gueydan, louisiana, usa;
11443;Craig;Stoltenberg;tuolumne, california, usa;
11451;Hester;Watsica;millersville, maryland, usa;
11474;Darla;Murazik;bloomington, minnesota, usa;
11507;Yuonne;Swaniawski;calgary, alberta, canada;
11514;Tony;Dickinson;kalamazoo, michigan, usa;
11517;Camellia;Boehm;onley, virginia, usa;57.0
11520;Celinda;Boyle;jasper, florida, usa;45.0
11529;Everette;Lind;richmond, california, usa;
11532;Devon;Terry;taneytown, maryland, usa;
11542;Eulah;Langosh;yarmouth, nova scotia, canada;
11554;Bobbye;Larson;houston, texas, usa;35.0
11591;Lindsey;Marvin;blue river, oregon, usa;
11601;Federico;Batz;brooklyn, new york, usa;
11629;Eunice;Conroy;houston, texas, usa;21.0
11638;Geraldo;Rau;seattle, washington, usa;
11643;Carlo;Stark;senatobia, mississippi, usa;34.0
11648;India;Klein;sacramento, california, usa;60.0
11657;Alonzo;O'Kon;cincinnati, ohio, usa;25.0
11668;Pearle;Mills;west lafayette, indiana, usa;35.0
11676;Kristin;Powlowski;n/a, n/a, n/a;
11687;Catrina;Rempel;orillia, ontario, canada;47.0
11690;Sarina;Hermiston;landau, rheinland-pfalz, germany;30.0
11708;Lucinda;Wehner;auburn, ,;
11709;Ismael;Stoltenberg;davison, michigan, usa;29.0
11718;Rey;Hauck;reno, nevada, usa;
11724;Tim;Kuhlman;west lawn, pennsylvania, usa;42.0
11766;Bernardine;Wilderman;saskatoon, saskatchewan, canada;25.0
11768;Lois;Will;jalandhar cantt, punjab, india;14.0
11788;Sherrill;Quigley;jenks, oklahoma, usa;30.0
11808;Evonne;Morar;città di castello, umbria, italy;52.0
11819;Domingo;Hane;dunbar, west virginia, usa;52.0
11832;Hung;Reichert;juneau, alaska, usa;
11855;Fairy;Farrell;toronto, ,;
11916;Mervin;McClure;brooklyn, new york, usa;
11928;Clifton;Feil;fort worth, texas, usa;28.0
11940;Dollie;Schaden;maitland, florida, usa;52.0
11944;Duane;Bernier;santo tirso, porto, portugal;21.0
11993;Gustavo;Will;lakewood, colorado, usa;37.0
12022;Rosaline;Rowe;roma, ,;49.0
12100;Lise;Lebsack;quezon city, national capital region, philippines;26.0
12112;Jacklyn;Nitzsche;austin, texas, usa;40.0
12149;Florentino;Graham;copenhagen, n/a, denmark;
12154;Denese;Kub;pittsburgh, pennsylvania, usa;41.0
12189;India;Bernier;ourense, galicia, spain;24.0
12194;Wendell;Gottlieb;redford, michigan, usa;
12209;Hallie;Lind;poughkeepsie, new york, usa;18.0
12220;Beulah;Hahn;methuen, massachusetts, usa;46.0
12238;Grady;Powlowski;oklahoma city, oklahoma, usa;31.0
12264;Mittie;Gerhold;kuna, idaho, usa;39.0
12272;Kacie;Gutkowski;ploiesti, prahova, romania;18.0
12285;Leigha;Ondricka;livermore, california, usa;38.0
12316;Norberto;Halvorson;viewtown, virginia, usa;
12328;Amelia;Gerlach;knoxville, tennessee, usa;28.0
12331;Michele;Corkery;athens, n/a, greece;31.0
12333;Sheila;Marks;epsom, england, united kingdom;18.0
12343;Jaunita;Predovic;grass lake, michigan, usa;42.0
12348;Etha;Weissnat;brighton, massachusetts, usa;23.0
12362;Jerri;Turcotte;dallas, texas, usa;54.0
12390;Reid;Graham;fredericksburg, virginia, usa;27.0
12406;Chance;Cartwright;herndon, virginia, usa;37.0
12423;Maximina;Carroll;bloomington, illinois, usa;52.0
12426;Wally;Runte;dumfries, virginia, usa;26.0
12457;Fausto;Boyer;bridgeport, west virginia, usa;36.0
12512;Heike;Spinka;deventer, overijssel, netherlands;34.0
12515;Roger;Welch;redwood city, california, usa;
12538;Tyson;Zemlak;byron, minnesota, usa;18.0
12549;Antonia;Farrell;fort worth, texas, usa;49.0
12565;John;Bruen;ellabell, georgia, usa;
12568;Quinn;Robel;glasgow, scotland, united kingdom;26.0
12569;January;Veum;selangor, subang jaya, malaysia;22.0
12578;Hyo;Koepp;san diego, california, usa;26.0
12586;Sunny;Heidenreich;somerville, massachusetts, usa;20.0
12614;Larissa;Mueller;youngsville, louisiana, usa;51.0
12641;Brian;Robel;hollywood, florida, usa;25.0
12671;Edra;Daniel;oceanside, new york, usa;
